,date,tweet
1227,2022-04-04 18:00:31+00:00,"9. Jadi cuman keliatan proses saat kaburnya para klitih itu. 

Setelah klitih ini pergi, kebetulan diwarung cuman ada kami bertiga dan mas yang jaga warung, semuanya keluar dan warga sekitar pun keluar untuk melihat kondisi korban yang ternyata mas2 yang sedsng motoran sendiri"
1228,2022-04-04 18:00:28+00:00,"1. Gara2 trending klitih jadi pengen ceritain pengalaman saya sekitar tahun 2019 dulu waktu liburan ke Jogja.

Jadi saya kesana bertiga cowok semua, berangkat dari Surabaya hari Jumat pagi kalo ga siang lupa, dan nyampe sore hari jam 4an, setelah itu langsung check in ke hotel"
1229,2022-04-04 18:00:13+00:00,Klitih = Taek!!
1230,2022-04-04 17:59:50+00:00,@faridjiddan @AREAJULID Klitih apa mazzz?
1231,2022-04-04 17:59:45+00:00,Semoga lu semua begal dan klitih ketangkep warga dan disiksa sampe brain+mental damage cuz you all fucking loser https://t.co/pxp56xVs1B
1232,2022-04-04 17:58:12+00:00,"@humas_jogja Maaf pak. Pelaku klitih yg dibawah umur bisa ga hak pendidikannya dihilangkan seumur hidup?
Klo ini bisa. Mungkin bisa mengurangi kasus klitih pak"
1233,2022-04-04 17:58:04+00:00,"Klitih emang bgzt, dan saya amat sangat benci dengan eksistensi mereka serta penanganannya yang lembek banget.

Tapi malesi juga baca komen-komen di sosmed yang kayaknya sokkk tau banget tentang Jogja, koyo wis puluhan tahun urip neng Jogja, sing le negatiffff banget .. zzz"
1234,2022-04-04 17:57:01+00:00,"@AREAJULID Klitih nih msh merajalela tp kok ya ga ada tindakan sih. Selalu gitu2 aja tanggepan nya, miris."
1235,2022-04-04 17:55:16+00:00,serem banget klitih di jogja.
1236,2022-04-04 17:54:50+00:00,"@AREAJULID bicara tentang klitih, kemaren pas mau sahur jam 2 malam area ringroad bantul ada orang naik motor trs tumpangannya megang celurit yg digesek diaspal smbil ngebut intinya hati” kalo mau nyari sahur di area ringroad apalagi jalanan blom rame"
1237,2022-04-04 17:54:18+00:00,"@kumparan Bisa ga sih bocah"" dibawah umur yg ikutan klitih dan sejenisnya klo ketangkep hak belajar/ hak pendidikannya dicabut seumur hidup aja 😏
Setidaknya bisa ngurangin bocah"" yg ikutan gini""an"
1238,2022-04-04 17:54:06+00:00,@Kepengsky ati ati klitih
1239,2022-04-04 17:53:04+00:00,"@annelycstae ak dom situ, dah sering kasus orang kena klitih smpe kehilangan nyawa juga ada yaallah. mau diilangin jg susah soalnya bocah2 geng pada need validasi dari 'kelakuan'nya hdhhh rada ketar ketir si kalo balik malem"
1240,2022-04-04 17:52:52+00:00,"@ruangsigit @Kdramaescapp @AREAJULID Ya yang dipenjara kita karena bunuh klitih, sudah ada kok kasusnya dijogja. Yang bunuh klitih malah dipenjara."
1241,2022-04-04 17:52:40+00:00,"@Harian_Jogja Harusnya ada hukum sosial, coba ad pergub kalau klitih yg ketangkep dipotong jari kelingking tangan kiri buat tanda, jadi besok kalau udah bapak2 biar tau anaknya pas tanya kenapa kok jarinya ilang 1,kalau terlalu sadis di tato aja mukanya wkwkwkwkw"
1242,2022-04-04 17:52:28+00:00,"syiarkan islam terus smpe buuzerp pki kafir harbi liberal udik kepanasan wkwkwk

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/vMncbF5R2M"
1243,2022-04-04 17:52:20+00:00,"@merapi_uncover @Fadeltafarel_ Kalau aparat masih terus soft treatment ke klitih, jangan salahkan masyarakat kalau pelaku klitih ketangkep dibakar rame2. Hukum gak jalan, hukum jalanan yg berlaku"
1244,2022-04-04 17:52:13+00:00,"@AREAJULID Jangan dilawan sih kalo bisa apalagi kita sipil, kalo si klitih ga terima terus lapor. Kamu mau ditangkep?? 😏"
1245,2022-04-04 17:52:07+00:00,"Klitih adalah perilaku agresivitas yang dilakukan dengan sengaja untuk melukai seseorang. Dalam konteks kenakalan remaja, nglitih/klitih adalah kegiatan sekelompok pelajar berkeliling menggunakan kendaraan dengan maksud mencari pelajar sekolah lain yang dianggap sebagai musuh."
1246,2022-04-04 17:52:06+00:00,"Apa sih Klitih? 
Klitih merupakan salah satu fenomena sosial yang terjadi di Daerah Istimewa Yogyakarta dan daerah sekitarnya."
1247,2022-04-04 17:51:44+00:00,"Makan dan minumlah secukupnya.

Tag ; #KeanuTaaruf • Atas Bawah • Greenpeace • #StopAsianHate • Klitih https://t.co/s1dJBQmt55"
1248,2022-04-04 17:51:37+00:00,@shitlicious Jamanku kos 2014-2018 aman loh mas ra tau ono klitih. Padahal baliku tengah wengi ngene terus iki.
1249,2022-04-04 17:51:27+00:00,"@blcksvvt_ • Pelaku klitih tidak dihukum karena dibawah umur
• Korban klitih membela diri dan berujung dibui"
1250,2022-04-04 17:51:25+00:00,"buzzerp kog masih berkeliaran?
bukannya setan klo bulan ramadhan itu dibelenggu? wkwk

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/AXwxQJIWy1"
1251,2022-04-04 17:51:15+00:00,"@AREAJULID Solusi buat ilangin klitih
Pelaku klitih d tangkep terus d bunuh ama bocah d bawah umur
Jadinya bocahnya juga kena hukum 😂"
1252,2022-04-04 17:50:34+00:00,"Tau kabar klitih makin merajalela, langsung ngechat adik ben iso jaga diri. https://t.co/gWaRDfyWiM"
1253,2022-04-04 17:50:19+00:00,"Daripada klitih klitih merugikan, udahlah mending kalian push rank gpp lah walaupun cuma jadi beban."
1254,2022-04-04 17:49:34+00:00,"Sepurane dab, bukane aku sok kemlinthi🙏
bayangke wae misal salah siji konco, sedulur opo keluarga sek dadi korban klitih. Wes ati ati ning dalan iseh disalahi wong liyan☺"
1255,2022-04-04 17:49:20+00:00,"@jogjamnfs klitih jaman biyen ki sing disasar sesama musuh geng koyo joxin, humoriest, qizroh, plester lagi nurun neng antar sekolah, medun meneh koyo khm, rks, htf lagi neng waton gasak"
1256,2022-04-04 17:48:31+00:00,"gue liat yang soal klitih klitih itu jadi mikir dah, bayangin anak dibawah umur udah berani ngeb*nuh orang terus susah ditangkapnya, kalopun ditangkap malah dilepas karna masih di bAwAh uMuR yang padahal si minor ini udah ngelakuin tindakan kriminal yang bukan sekedar ""anak-anak"""
1257,2022-04-04 17:48:09+00:00,@LagiLimitCantDM @diffanyaaa Kena serangan klitih
1258,2022-04-04 17:47:28+00:00,"@Kdramaescapp @AREAJULID Lha nyatane ora becuss kok meh piye, warga nangkap klitih malah sing keno hukum keno pasal."
1259,2022-04-04 17:45:49+00:00,@Kdramaescapp @AREAJULID Dan polisi memang harus menindak tegas terhadap pelaku klitih. Kalau ndak ya biar masyarakat yang menilai dan memberi hukuman. Minimal bonyokk😅
1260,2022-04-04 17:45:41+00:00,"@arundinatnit oh iy bisa alesan sotr, tp kak kalo masalah geng aku rada engeh soalnya temen ku ada yg alumni muhamadiya sini jg dan cerita dulu emg gengnya sering bentrok maen klitih tapi kalo korbannya udh org awam rantau itu yg aku gafaham?? skrg jd sistemnya korbannya gaharus geng lawan ya?"
1261,2022-04-04 17:45:34+00:00,apakah klitih nggak minat nglitih numpak jaran?
1262,2022-04-04 17:45:14+00:00,"@AREAJULID yang bikin ngeri Klitih tu karna mereka ga punya motif, beda sama begal, mereka ga ngambil harta, ga ngrampok, ga pandang siapa korbannya, pure meluapkan keberingasan, makanya mau usaha dihindari pun bagaimana kalo emang keadaannya harus pulang/keluar malam."
1263,2022-04-04 17:45:00+00:00,"@jogjamnfs mau nanya, klitih tu kalo nyerang targetnya yg emng lagi sendirian apa udah berani nyerang yg aga rame?"
1264,2022-04-04 17:44:35+00:00,@tribunjogja Saya malah berharap kepinginya kasus klitih di proses memakai hukum masyarakat di jalann. Kasih waktu hidup paling cepat 6 jam kita siksa pelan pelan sampai merasakan sedikit demi sedikit rasanya bogem bogem mentah.
1265,2022-04-04 17:44:04+00:00,"@jogjamnfs ketololan pelaku klitih berevolusi, tapi pencegahan, hukum dan tindakan aparat gitu-gitu aja. pantesan ga selesai-selesai"
1266,2022-04-04 17:42:09+00:00,"motor cafe racer 250cc, knalpot silent, jaket kulit hitam, boots hitam, helm cakil, penutup kepala ala zorro, brass knuckle di tangan kanan dan kiri

riding tiap malam memburu klitih, batman jogja bakal seru banget sih kalo beneran ada🤩🦇"
1267,2022-04-04 17:41:07+00:00,Klitih ngeri lur..
1268,2022-04-04 17:41:05+00:00,"Semakin tinggi hak, semakin tinggi tanggung jawab.

Tag ; Atas Bawah • Klitih • Samantha • #KeanuTaaruf • #StopAsianHate https://t.co/jOaVd1xjz0"
1269,2022-04-04 17:40:45+00:00,@anakeibok @pyupawpaw Inget mas alaesan apaapun meskipun dia klitih juga kita yang kena mas kalau sampe ke polda
1270,2022-04-04 17:40:35+00:00,"w pas pulang study tour jam 3 pgi takut bgt ketemu klitih, sebel bgt asli HAHHHHHHHHH utekke gur sak krikil"
1271,2022-04-04 17:39:46+00:00,@Kdramaescapp @AREAJULID peraturan gubernur seharusnya : pelaku klitih hukum mati
1272,2022-04-04 17:39:43+00:00,"@Upil_Jaran2 Dari 2013 udah denger klitih
Kasusnya pun tiep taun ada
Anehnya ada yg bilang cuma isu 😂😂
Pas ketangkep d lepas karna d bawah umur
Enak bener ya jadi d bawah umur bebas ngabisin nyawa orang
Emang g niat d berantas sih sepertinya"
1273,2022-04-04 17:39:41+00:00,@pyupawpaw @Kdramaescapp @AREAJULID Saya rasa tergantung pihak korban mau nuntut gimana juga. Soalnya saya pernah tahu pelaku klitih masih dibawah umur tapi tetep dipenjara beberapa bulan meskipun pihak pelaku sudah membayar ganti biaya pengobatan korbannya.
1274,2022-04-04 17:39:36+00:00,pelaku klitih apa ga ketar ketir di akhirat??
1275,2022-04-04 17:39:33+00:00,@Aditya_junii Klitih main hakim sendiri mboten mas?
1276,2022-04-04 17:39:30+00:00,"Jadi mikir dua kali skrang kalau mau ke Jogja lagi,Klitih semakin marak dan masih belum ada tanggapan yang kritis soal itu,
Apa lgi nyerangnya secara Random... Ngeri ngeri..."
1277,2022-04-04 17:39:13+00:00,"kok kasus klitih' blom slesai' sih, msa aparat negara takut sm klitih?"
1278,2022-04-04 17:38:31+00:00,"Klitih ki kudune ditembak ditempat wae, wani kok gowo senjam hadeh”"
1279,2022-04-04 17:36:39+00:00,"Jogja ki aman. Ket biyen ra tw krungu jeneng e preman2 nyekel daerah A. Begal2 motor y ra ana. Ono ne mung klitih, pelakune mung cah belasan thn. Ket 2014an nganti saiki kok y ra rampung2, emg angel po brantas bocah2 klitih sing umur e belasan thn? 😂😂"
1280,2022-04-04 17:35:26+00:00,"Njihhh ndoroo sendiko dawuh...
Wess kejadian tenan to.. anggep wae isu yg dibesarkan ben rakyatmu tenang, awakmu yo iso turu tenang ono seng jogo..
Sak karepmu wes ndoro... anggep wae klitih ora ono.. cukkk ah.. https://t.co/OLgKVjE4Fg"
1281,2022-04-04 17:33:52+00:00,"@DosaBesarrrrr @hasiaanhu @AREAJULID Aman seko ndii broo, nek malioboro yo aman. Coba ke daerah agak pinggiran dikit.kmren ada korban meninggal juga kena sabetan klitih saat hendak membeli makan sahur.polisi patroli pakai kendaraan mobil dan lampu ratator ya udah keliatan dari jauh juga."
1282,2022-04-04 17:31:51+00:00,"@jogjamnfs heran ga, lawan anak-anak tolol modal nekat doang begini jadi masalah berkepanjangan yang ga kunjung selesai? sesulit itu mengatasi klitih? kalo aparat ga bisa menjamin rasa aman, biar masyarakat sendiri aja yang menyelenggarakan keamanan dalam rangka menciptakan ketentraman!"
1283,2022-04-04 17:31:45+00:00,@alharits02 + Aman seko klitih biasane
1284,2022-04-04 17:31:41+00:00,"@merapi_uncover Pelaku klitih ki di masa wae, nek doproses hukum mik diculke meneh"
1285,2022-04-04 17:31:36+00:00,ya Allah takut klitih kalo di UGM jadinya 🥲
1286,2022-04-04 17:31:27+00:00,"@TaktikYahudii @bringinkota @AREAJULID ha mbok kene seng klitih"" kui tak jak by one wkwk"
1287,2022-04-04 17:31:00+00:00,Waduh... Klitih lagi klitih lagi... Mau sampai kapan? Polisi harusnya rutin patroli keliling...
1288,2022-04-04 17:30:53+00:00,@Kdramaescapp @AREAJULID Dan banyak peredaran obat obatan terlarang membuat budaya klitih tetap lestari... Fokus perbaiki akhlaq dan pendidikan karakter remaja insya Allah klitih akan tiada. Karna klitih adalah ajang remaja melampiaskan hasrat adrenalin yang menyimpang.
1289,2022-04-04 17:30:14+00:00,"Misal warga nyegat grombolan numpak motor terus digledah, jaga jaga nek iku klitih.
Salah enggak?"
1290,2022-04-04 17:29:49+00:00,Klitih salah sasaran https://t.co/4ZnXuUfoVg
1291,2022-04-04 17:29:02+00:00,"Moco twit sputar klitih, onok ae seg bales model ngene
""Cowo mau brantem kok bawa senjata, lemah""
Brantem ndasmu🥲"
1292,2022-04-04 17:28:42+00:00,Innalillahi Daffa Adzin Anak Anggota DPRD Kebumen Jadi Korban Klitih Di Jogjakarta https://t.co/fWavlSsu10
1293,2022-04-04 17:28:25+00:00,Meh bukber tp wedi klitih cokkk
1294,2022-04-04 17:28:17+00:00,"@Kdramaescapp @AREAJULID Hmm.. Jika akar permasalahan tidak ditanggapi dengan benar, mabes polri pun kewalahan dalam menyikapi klitih. Perlu adanya kontribusi dari beberapa pihak keluarga, lingkungan dan masyarakat. Klitih bisa diibaratkan korupsi sudah membudaya. Atasi akar permasalahan lebih penting"
1295,2022-04-04 17:28:10+00:00,@apakuadadimars @AREAJULID Mjb kak. Klitih itu apa ya? Maaf sebelumnya kalo aku gatau klitih🙏
1296,2022-04-04 17:27:25+00:00,@Chaadicted Klitih itu apaan ca?
1297,2022-04-04 17:26:53+00:00,"@tirta_cipeng Angger tugu, malioboro, kaliurang karo parangtritis aman, kabeh dianggep aman,nyaman,romantiss...klitih dianggep hoax lurr"
1298,2022-04-04 17:26:45+00:00,"Lha bupati nya aja errror! Makanya kerap terjadi kejahatan

Langit Atas Bawah #KeanuTaaruf Elsa Samanta Greenpeace Binatang Klitih https://t.co/OJID6zpw4L"
1299,2022-04-04 17:26:03+00:00,klitih tranding neh!!! hesshh
1300,2022-04-04 17:25:54+00:00,"@AREAJULID Anak2 ini jd klitih krn katanya sih untuk menjadi syarat masuk mnjadi sebuah anggota geng, (mafianya jogja) siapa yg paling bnyak dpat korban, kesempatan untuk menjadi anggota semakin besar. Saya gak tau pastinya, hanya diceritain temen"
1301,2022-04-04 17:25:39+00:00,"@hidayatwihdan @junomacho @faisrufia @dibelenggukasur @AREAJULID Karena emang tak ada hukum sosial, mereka nggak malu juga. Rodok kesel enek bupati malah bilang klitih iku kreativitas remaja. Coba anak e bupatie seng ngomong ngunu dibajok, atau coba salah satu raden raden keraton dibacok. Pasti lebih heboh."
1302,2022-04-04 17:25:27+00:00,@plooonguin dah ga jaman. sekarang jamannya klitih
1303,2022-04-04 17:25:23+00:00,pen ngekos di jogja tp bnyk klitih akaks tkut
1304,2022-04-04 17:25:00+00:00,"@AnyaChan13 @supbuahseger @merapi_uncover @Fadeltafarel_ Takutnya kalau salah sasaran, pelaku klitih teriak klitih, harus tetap hati2 dlm menghukum"
1305,2022-04-04 17:23:25+00:00,"Klitih trending meneh, mugi Solo aman selalu lurr"
1306,2022-04-04 17:22:23+00:00,"@hasiaanhu @AREAJULID Iya kak, jangan ke jogja, banyak klitih, macet dmn mna, mending di rumah."
1307,2022-04-04 17:21:59+00:00,"@lantip Bulan Ramadhan, cah klitih tetep beraksi ki karepe pie doan ya.. Yungalah Gusti 🥺"
1308,2022-04-04 17:21:22+00:00,"@AREAJULID Korban sdh banyak, kalau alasan underage bgm kalau warga saja yg menghakimi, teman sy  korban klitih, mulutnya robek kena sabet sajam, klau kyak gtu yg tanggung jawab siapa? Polisi jogja kalau gak bisa tangani klitih jgn salahkan klu kta main hakim sendiri"
1309,2022-04-04 17:20:57+00:00,"@viqirezarvaldi syukur selamat, kalo kita yang di klitih blok."
1310,2022-04-04 17:20:30+00:00,@UGM_FESS Beli ini aja bestieee.. rompi anti peluru rudal nuklir sampe klitih pun ketar ketir.. 👍🏽👍🏽 https://t.co/BXtaw3aFIT
1311,2022-04-04 17:20:30+00:00,"ngeliat kejadian klitih yg bertahun tahun ga selesai di jogja sempet bikin gw berfikir

gimana kalo ada vigilante pemberantas klitih yg keliling tiap malem kayak batman?"
1312,2022-04-04 17:20:04+00:00,@Garrdds Gas jogja lagi kita berburu klitih
1313,2022-04-04 17:19:53+00:00,jam segini liat twitt2 isinya klitih smua hdh
1314,2022-04-04 17:19:42+00:00,@kumparan Klitih itu apa? Serius nanya
1315,2022-04-04 17:19:25+00:00,@haambanya @rhakim8819 @Florian54547113 @ndaru_09 @merapi_uncover @Fadeltafarel_ Aku gak yakin kaliqn punya nyali kalo by one sama bocil klitih
1316,2022-04-04 17:19:23+00:00,"pelaku p3merkosa di jkt yg ampe dimasukin sapu itu aja dipenjara maksimal kok (10 tahun kalo non anak dpt hukuman mati) itupun udh pake peradilan anak ini + mediasi dkk yg puanjanggg pol ngelibetin psikolog dokter ham kpai dsb, lah klitih lepas bgt?? cuk"
1317,2022-04-04 17:19:16+00:00,"@urcutebb Nggih ati ati, jogja darurat klitih mbak"
1318,2022-04-04 17:18:25+00:00,"@AREAJULID Mbalik koyok jaman orba ae, jaman Petrus. Klitih di pateni di glangsi trus di buwak Nang kali. Yakin gak Ono maneh klitih klitih seng kemlintih..."
1319,2022-04-04 17:17:44+00:00,@tante_lala_ @Kdramaescapp @AREAJULID Malah bencong lebih galak daripada bocil klitih
1320,2022-04-04 17:16:48+00:00,"duh, itu pelaku klitih semoga idup lo pada kaga tenang ya setan."
1321,2022-04-04 17:15:08+00:00,"@merapi_uncover @diffanyaaa Klu sdh sering terjadi dan sdh bbrp kali buat laporan namun tdk ada tindakan, sebaiknya masyarakat yg ambil alih. Apalagi sdh sampai menghilangkan nyawa org² tak berdosa...

Beritahu masyarakat sekitar, resiko ditanggung msg² bagi org tua pelaku klitih ini jika ketangkap massa🙏"
1322,2022-04-04 17:15:01+00:00,@schfess UGM.. tp takut ketemu klitih😭
1323,2022-04-04 17:14:49+00:00,@Upil_Jaran2 Ngenteni berita klitih tewas diamuk warga kok ratau ono
1324,2022-04-04 17:14:30+00:00,"Jangan lupa kode untuk melakukan segala sesuatu, jangan lupa niat puasa gaes.

Tag ; #KeanuTaaruf • #StopAsianHate • Samantha • Klitih https://t.co/b0RRpiRqkn"
1325,2022-04-04 17:14:20+00:00,@amadeadeo klitih sampe meninggal lagi
1326,2022-04-04 17:14:02+00:00,"Nuwun sewu, klitih ra mengenal kui anak pejabat po anak rakyat. Cah enom po wong tuo, lanang po wedok 😥 https://t.co/z9rwmUW7jV"
1327,2022-04-04 17:13:09+00:00,@setanping @detikcom klitih ( kliling golek getih ) keliling cari darah.. pelaku biasanya ABG tanggung.. berkelompok dan biasanya keluar malam mencari korban random dengan tujuan menunjukan eksistensi kelompok/genk mereka..
1328,2022-04-04 17:12:47+00:00,@tribunjogja padahal dahulu klitih beliau anggap sebagai isu yang mau menjatuhkan nama Yogyakarta
1329,2022-04-04 17:12:46+00:00,waduh klitih meneh
1330,2022-04-04 17:11:32+00:00,"Kok guwe melu emosi gr"" kasus klitih 🙃"
1331,2022-04-04 17:11:03+00:00,ugm_fess klitih tuh kenapa ada terus ya guys? maksudnya kayak pernah ga sih ditangkep sama pakpol gitu mereka? :( aku bingung soalnya hal semenyeramkan itu di sini kayak ga beres2 sebenernya knp hiks :')
1332,2022-04-04 17:11:03+00:00,"@AREAJULID Jogja tidak nyaman 
#klitih"
1333,2022-04-04 17:11:00+00:00,"@pawatforsure ada kabar kalo ada korban klitih gtu disini, kaya semacam ngebunuh tapi ga ambil harta"
1334,2022-04-04 17:10:43+00:00,"@AREAJULID 16 tahun gua tinggal di Depok alias kota begal, tapi jarang bgt denger sekitaran gua kena begal pernahnya malah jadi begal wkwkwk. Pas di jogja sering banget sekitaran gua jadi korban klitih, menurut gua polisi tuh emang jarang banget turun ke jalan kalo di jogja."
1335,2022-04-04 17:10:20+00:00,@mochboudi @airarairarai @AREAJULID Teroris bener lah klitih
1336,2022-04-04 17:10:18+00:00,@hyunsahweang klitih ygg kemrn itu yaa?:( pas sahur bukan
1337,2022-04-04 17:10:09+00:00,"Al Qur'an selalu memberi kita asupan semangat.

Tag ; #StopAsianHate • #KeanuTaaruf • Greenpeace • Klitih • Elsa https://t.co/Q3Ew0RO2F1"
1338,2022-04-04 17:10:03+00:00,"@mauwonwoo mjb, klitih itu apa nder"
1339,2022-04-04 17:10:02+00:00,"inalillahi. semoga alhmarhum tenang di sisinya, amiin 🙏🏻
serem banget sekarang klitih :"" sumpah makin ga mau keluar malem. udah paling bener aku jadi homebody aja 🥲 https://t.co/cZdBATVshL"
1340,2022-04-04 17:10:00+00:00,"@fchocomilky ada kabar kalo ada korban klitih gtu disini, kaya semacam ngebunuh tapi ga ambil harta"
1341,2022-04-04 17:09:47+00:00,Klitih ben ra ono meneh pie dab?
1342,2022-04-04 17:09:33+00:00,"Semoga alm tenang di alam sana, mendapat tiket ke syurga jalur vvip aamiin 
Jujur jd kepikiran sama keluarganya pasti trauma bgt
Buat oknum klitih, asli w doain hidup sengsara dunia akherat"
